category,is_women_led,activity,governorate,wilayat,count
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,الخابورة,10
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,السويق,18
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,شناص,10
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,صحار,41
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,صحم,30
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الباطنة,لوى,5
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,ابراء,19
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,القابل,2
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,المضيبي,15
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,بدية,3
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,دماء والطائيين,2
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,سناو,14
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,شمال الشرقية,وادى بنى خالد,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,ظفار,المزيونة,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,ظفار,شليم وجزر الحلانيات,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,ظفار,صلالة,52
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,ظفار,طاقة,3
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,ظفار,مرباط,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,السيب,146
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,العامرات,15
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,بوشر,89
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,قريات,11
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,مسقط,12
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسقط,مطرح,44
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسندم,خصب,3
craft,True,البيع بالتجزئة في المتاجر المتخصصة للفضيات والهدايا,مسندم,مدحا,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,الداخلية,سمائل,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,الظاهرة,عبري,2
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,الوسطى,الجازر,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,الوسطى,الدقم,3
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,الوسطى,محوت,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,شمال الباطنة,السويق,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,شمال الشرقية,القابل,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,شمال الشرقية,بدية,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,شمال الشرقية,سناو,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,ظفار,رخيوت,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,ظفار,شليم وجزر الحلانيات,17
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,ظفار,صلالة,6
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,ظفار,مرباط,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,مسقط,السيب,6
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,مسقط,العامرات,1
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,مسقط,بوشر,8
craft,True,البيع بالتجزئة في المتاجر المتخصصة للمنتجات الحرفية,مسندم,خصب,1
craft,True,صنع الخناجر العمانية,جنوب الشرقية,صور,2
craft,True,صنع الخناجر العمانية,ظفار,صلالة,2
craft,True,صنع الخناجر العمانية,مسقط,السيب,1
craft,True,صنع المنتجات الحرفية المشتقة من العظام,شمال الشرقية,بدية,3
craft,True,صنع المنتجات الحرفية المشتقة من العظام,ظفار,ثمريت,8
craft,True,صنع المنتجات الحرفية المشتقة من العظام,ظفار,صلالة,2
craft,True,صنع المنتجات الحرفية المشتقة من العظام,مسندم,خصب,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,البريمي,البريمي,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الداخلية,إزكي,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الداخلية,الجبل الأخضر,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الداخلية,بهلاء,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الداخلية,سمائل,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الداخلية,نزوى,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الظاهرة,ضنك,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الظاهرة,عبري,5
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الظاهرة,ينقل,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,الوسطى,الدقم,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,جنوب الباطنة,بركاء,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,جنوب الباطنة,نخل,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,جنوب الباطنة,وادي المعاول,2
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,جنوب الشرقية,الكامل والوافي,1
craft,True,صنع المنتجات الحرفية بتقطير الزهور والاعشاب,جنوب الشرقية,جعلان بنى بوحسن,1
